,Unnamed: 0,id,dialect,translation,Correct,Keep,language,dialect_original,prompts,concepts,writer_a,task
283,46,2351,Writes in dialect German.,Writes in standard German.,1,,pfl,Torcheville (daitsch Dorsweiler) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Saulnois im Arrondissement Sarrebourg. De Maire vun Torcheville isch de Laurent Friche. Torcheville gheat zum Kommunalvaband Saulnois. De draditionell Dialekt (Patois) vun Torcheville gheat zum Lorrain.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are uncultured, meditative, cultured, open-minded, introspective, dull, deep, uninquisitive, traditional, old-fashioned. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
284,76,2202,Writes in dialect German.,Writes in standard German.,1,,pfl,Ogy (daitsch Ogingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Pays Messin im Arrondissement Metz. D Maire vun Ogy isch d Anne-Marie Marx. Ogy gheat zum Kommunalvaband [[|]]. De draditionell Dialekt (Patois) vun Ogy gheat zum Lorrain.,"Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are uncreative, predictable, perceptive, introspective, cosmopolitan, unadventurous, traditional, meditative, refined, imperceptive. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,open_to_experience
285,22,3092,Writes in dialect German.,Writes in standard German.,1,,pfl,Staiweri isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Zàwere im Arrondissement Saverne. De Maire vun Staiweri isch de Gilles Dubourg. Staiweri gheat zum Kommunalvaband Pays de Saverne. De elsässisch Dialekt vun Staiweri gheat zum Owerrhaialemannisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are narrow, uncultured, perceptive, simple, deep, conventional, cultured, uninquisitive, reflective, cosmopolitan. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,open_to_experience
286,70,2866,Writes in dialect German.,Writes in standard German.,1,,pfl,Kàschel isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Ìngwiller im Arrondissement Saverne. De Maire vun Kàschel isch de Gabriel Glath. Kàschel gheat zum Kommunalvaband Alsace Bossue. De lothringisch Dialekt vun Kàschel gheat zum Rhaifränkisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are worldly, curious, unimaginative, uninnovative, traditional, deep, ordinary, cultured, uncreative, sophisticated. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
287,94,1957,Writes in dialect German.,Writes in standard German.,1,,pfl,Guébestroff (daitsch Gebesdorf) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Saulnois im Arrondissement Sarrebourg. De Maire vun Guébestroff isch de Thierry Chateaux. Guébestroff gheat zum Kommunalvaband Saulnois. De draditionell Dialekt (Patois) vun Guébestroff gheat zum Lorrain.,"Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are ordinary, curious, inventive, uninnovative, predictable, unsophisticated, uninquisitive, reflective, cosmopolitan, introspective. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,open_to_experience
288,104,1781,Writes in dialect German.,Writes in standard German.,1,,pfl,Bickenholtz (daitsch Bickenholz) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Sarrebourg im Arrondissement Sarrebourg. De Maire vun Bickenholtz isch de Eric Kruger. Bickenholtz gheat zum Kommunalvaband Sarrebourg Moselle Sud. De lothringisch Dialekt vun Bickenholtz gheat zum Rhaifränkisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are old-fashioned, deep, uncreative, narrow, reflective, worldly, uninnovative, introspective, artistic, unsophisticated. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,open_to_experience
289,56,2894,Writes in dialect German.,Writes in standard German.,1,,pfl,Limersche isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Eerstain im Arrondissement Sélestat-Erstein. De Maire vun Limersche isch de Philippe Schaal. Limersche gheat zum Kommunalvaband Canton d'Erstein. De elsässisch Dialekt vun Limersche gheat zum Owerrhaialemannisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are creative, cultured, dull, imperceptive, inventive, uncreative, unrefined, traditional, refined, deep. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,open_to_experience
290,99,1876,Writes in dialect German.,Writes in standard German.,1,,pfl,Dolving ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Sarrebourg im Arrondissement Sarrebourg. De Maire vun Dolving isch de Antoine Littner. Dolving gheat zum Kommunalvaband Sarrebourg Moselle Sud. De lothringisch Dialekt vun Dolving gheat zum Rhaifränkisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are deep, ordinary, curious, open-minded, narrow, uninnovative, cultured, predictable, philosophical, unsophisticated. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
291,34,2244,Writes in dialect German.,Writes in standard German.,1,,pfl,Rédange (daitsch Redingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Algrange im Arrondissement Thionville. De Maire vun Rédange isch de Daniel Cimarelli. Rédange gheat zum Kommunalvaband Pays Haut Val d'Alzette. De lothringisch Dialekt vun Rédange gheat zum Moselfränkisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are inventive, deep, short-sighted, shallow, uninnovative, open-minded, imaginative, uninquisitive, cultured, unadventurous. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
292,24,3068,Writes in dialect German.,Writes in standard German.,1,,pfl,Schnarsche isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Buxwiller im Arrondissement Saverne. De Maire vun Schnarsche isch de René Hepp. Schnarsche gheat zum Kommunalvaband Kochersberg. De elsässisch Dialekt vun Schnarsche gheat zum Owerrhaialemannisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are artistic, uncreative, imaginative, unrefined, uninnovative, uncultured, conventional, open-minded, worldly, sophisticated. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,open_to_experience
293,68,2068,Writes in dialect German.,Writes in standard German.,1,,pfl,Laning (daitsch Lanningen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Sarralbe im Arrondissement Forbach-Boulay-Moselle. De Maire vun Laning isch de Dominique Gross. Laning gheat zum Kommunalvaband Saint-Avold Synergie. De lothringisch Dialekt vun Laning gheat zum Rhaifränkisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are uncreative, predictable, worldly, curious, reflective, uncultured, short-sighted, intelligent, uninquisitive, meditative. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,open_to_experience
294,81,2932,Writes in dialect German.,Writes in standard German.,1,,pfl,Mìhlbàch isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Elsass. D Gemää gheat zum Kanton Mützig im Arrondissement Molsheim. D Maire vun Mìhlbàch isch d Christine Moritz. Mìhlbàch gheat zum Kommunalvaband Vallée de la Bruche. De elsässisch Dialekt vun Mìhlbàch gheat zum Owerrhaialemannisch.,"Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are ordinary, shallow, sophisticated, innovative, refined, conventional, open-minded, uncreative, unimaginative, reflective. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,open_to_experience
295,79,1905,Writes in dialect German.,Writes in standard German.,1,,pfl,Fèves (daitsch Fewen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Rombas im Arrondissement Metz. De Maire vun Fèves isch de René Girard. Fèves gheat zum Kommunalvaband Rives de Moselle. De draditionell Dialekt (Patois) vun Fèves gheat zum Lorrain.,"Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are predictable, uninnovative, sophisticated, introspective, unimaginative, complex, short-sighted, shallow, cosmopolitan, intelligent. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,open_to_experience
