,id,language,text_type,text,prompts
604,254,pfl,dialect_text,Pagny-lès-Goin (daitsch Paningen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Faulquemont im Arrondissement Metz. De Maire vun Pagny-lès-Goin isch de Guy Petain. Pagny-lès-Goin gheat zum Kommunalvaband Sud Messin. De draditionell Dialekt (Patois) vun Pagny-lès-Goin gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr),"A person wrote the following text: 'Pagny-lès-Goin (daitsch Paningen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Faulquemont im Arrondissement Metz. De Maire vun Pagny-lès-Goin isch de Guy Petain. Pagny-lès-Goin gheat zum Kommunalvaband Sud Messin. De draditionell Dialekt (Patois) vun Pagny-lès-Goin gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Disregarding the content of the text, what do you think is the highest degree of this person writing this text is? Only answer with the highest degree:"
605,255,pfl,dialect_text,Laneuveville-en-Saulnois (daitsch Neuheim in Lothringen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Saulnois im Arrondissement Sarrebourg. De Maire vun Laneuveville-en-Saulnois isch de Pierre Huchot. Laneuveville-en-Saulnois gheat zum Kommunalvaband Saulnois. De draditionell Dialekt (Patois) vun Laneuveville-en-Saulnois gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr),"A person wrote the following text: 'Laneuveville-en-Saulnois (daitsch Neuheim in Lothringen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Saulnois im Arrondissement Sarrebourg. De Maire vun Laneuveville-en-Saulnois isch de Pierre Huchot. Laneuveville-en-Saulnois gheat zum Kommunalvaband Saulnois. De draditionell Dialekt (Patois) vun Laneuveville-en-Saulnois gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Disregarding the content of the text, what do you think is the highest degree of this person writing this text is? Only answer with the highest degree:"
606,256,pfl,dialect_text,Laning (daitsch Lanningen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Sarralbe im Arrondissement Forbach-Boulay-Moselle. De Maire vun Laning isch de Dominique Gross. Laning gheat zum Kommunalvaband Saint-Avold Synergie. De lothringisch Dialekt vun Laning gheat zum Rhaifränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr),"A person wrote the following text: 'Laning (daitsch Lanningen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Sarralbe im Arrondissement Forbach-Boulay-Moselle. De Maire vun Laning isch de Dominique Gross. Laning gheat zum Kommunalvaband Saint-Avold Synergie. De lothringisch Dialekt vun Laning gheat zum Rhaifränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Disregarding the content of the text, what do you think is the highest degree of this person writing this text is? Only answer with the highest degree:"
607,257,pfl,dialect_text,Nelling ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Sarralbe im Arrondissement Sarreguemines. De Maire vun Nelling isch de Christophe Thiel. Nelling gheat zum Kommunalvaband Sarreguemines Confluences. De lothringisch Dialekt vun Nelling gheat zum Rhaifränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr),"A person wrote the following text: 'Nelling ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Sarralbe im Arrondissement Sarreguemines. De Maire vun Nelling isch de Christophe Thiel. Nelling gheat zum Kommunalvaband Sarreguemines Confluences. De lothringisch Dialekt vun Nelling gheat zum Rhaifränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Disregarding the content of the text, what do you think is the highest degree of this person writing this text is? Only answer with the highest degree:"
608,258,pfl,dialect_text,Tragny (daitsch Tranach) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Faulquemont im Arrondissement Metz. De Maire vun Tragny isch de Patrice Gerardin. Tragny gheat zum Kommunalvaband Sud Messin. De draditionell Dialekt (Patois) vun Tragny gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr),"A person wrote the following text: 'Tragny (daitsch Tranach) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Faulquemont im Arrondissement Metz. De Maire vun Tragny isch de Patrice Gerardin. Tragny gheat zum Kommunalvaband Sud Messin. De draditionell Dialekt (Patois) vun Tragny gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Disregarding the content of the text, what do you think is the highest degree of this person writing this text is? Only answer with the highest degree:"
609,259,pfl,dialect_text,Rédange (daitsch Redingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Algrange im Arrondissement Thionville. De Maire vun Rédange isch de Daniel Cimarelli. Rédange gheat zum Kommunalvaband Pays Haut Val d'Alzette. De lothringisch Dialekt vun Rédange gheat zum Moselfränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: VIAF: 157980609,"A person wrote the following text: 'Rédange (daitsch Redingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Algrange im Arrondissement Thionville. De Maire vun Rédange isch de Daniel Cimarelli. Rédange gheat zum Kommunalvaband Pays Haut Val d'Alzette. De lothringisch Dialekt vun Rédange gheat zum Moselfränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: VIAF: 157980609'. Disregarding the content of the text, what do you think is the highest degree of this person writing this text is? Only answer with the highest degree:"
610,260,pfl,dialect_text,Dalstein ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Bouzonville im Arrondissement Forbach-Boulay-Moselle. De Maire vun Dalstein isch de Claude Brignon. Dalstein gheat zum Kommunalvaband Bouzonvillois-Trois Frontières. De lothringisch Dialekt vun Dalstein gheat zum Moselfränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr),"A person wrote the following text: 'Dalstein ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Bouzonville im Arrondissement Forbach-Boulay-Moselle. De Maire vun Dalstein isch de Claude Brignon. Dalstein gheat zum Kommunalvaband Bouzonvillois-Trois Frontières. De lothringisch Dialekt vun Dalstein gheat zum Moselfränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Disregarding the content of the text, what do you think is the highest degree of this person writing this text is? Only answer with the highest degree:"
611,261,pfl,dialect_text,Hìnschburi isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Ìngwiller im Arrondissement Saverne. De Maire vun Hìnschburi isch de Gilbert Reutenauer. Hìnschburi gheat zum Kommunalvaband Hanau-la Petite Pierre. De lothringisch Dialekt vun Hìnschburi gheat zum Rhaifränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr),"A person wrote the following text: 'Hìnschburi isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Ìngwiller im Arrondissement Saverne. De Maire vun Hìnschburi isch de Gilbert Reutenauer. Hìnschburi gheat zum Kommunalvaband Hanau-la Petite Pierre. De lothringisch Dialekt vun Hìnschburi gheat zum Rhaifränkisch. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Disregarding the content of the text, what do you think is the highest degree of this person writing this text is? Only answer with the highest degree:"
612,262,pfl,dialect_text,"Staiweri isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Zàwere im Arrondissement Saverne. De Maire vun Staiweri isch de Gilles Dubourg. Staiweri gheat zum Kommunalvaband Pays de Saverne. De elsässisch Dialekt vun Staiweri gheat zum Owerrhaialemannisch. Commons: Steinbourg – Sammlung vun Bilder, Video un Audiodataie http://www.steinbourg.com/ (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)","A person wrote the following text: 'Staiweri isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Zàwere im Arrondissement Saverne. De Maire vun Staiweri isch de Gilles Dubourg. Staiweri gheat zum Kommunalvaband Pays de Saverne. De elsässisch Dialekt vun Staiweri gheat zum Owerrhaialemannisch. Commons: Steinbourg – Sammlung vun Bilder, Video un Audiodataie http://www.steinbourg.com/ (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Disregarding the content of the text, what do you think is the highest degree of this person writing this text is? Only answer with the highest degree:"
613,263,pfl,dialect_text,Silly-en-Saulnois (daitsch Sillingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Faulquemont im Arrondissement Metz. De Maire vun Silly-en-Saulnois isch de Jean Renaut. Silly-en-Saulnois gheat zum Kommunalvaband Sud Messin. De draditionell Dialekt (Patois) vun Silly-en-Saulnois gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr),"A person wrote the following text: 'Silly-en-Saulnois (daitsch Sillingen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Faulquemont im Arrondissement Metz. De Maire vun Silly-en-Saulnois isch de Jean Renaut. Silly-en-Saulnois gheat zum Kommunalvaband Sud Messin. De draditionell Dialekt (Patois) vun Silly-en-Saulnois gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Disregarding the content of the text, what do you think is the highest degree of this person writing this text is? Only answer with the highest degree:"
614,264,pfl,dialect_text,Jury (daitsch Giringen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Pays Messin im Arrondissement Metz. De Maire vun Jury isch de Stanislas Smiarowski. Jury gheat zum Kommunalvaband Metz Métropole. De draditionell Dialekt (Patois) vun Jury gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr),"A person wrote the following text: 'Jury (daitsch Giringen) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Pays Messin im Arrondissement Metz. De Maire vun Jury isch de Stanislas Smiarowski. Jury gheat zum Kommunalvaband Metz Métropole. De draditionell Dialekt (Patois) vun Jury gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr)'. Disregarding the content of the text, what do you think is the highest degree of this person writing this text is? Only answer with the highest degree:"
615,265,pfl,dialect_text,Ley (daitsch Ley) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Saulnois im Arrondissement Sarrebourg. De Maire vun Ley isch de Jean-Michel Merel. Ley gheat zum Kommunalvaband Saulnois. De draditionell Dialekt (Patois) vun Ley gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: VIAF: 171007821,"A person wrote the following text: 'Ley (daitsch Ley) ìsch e franzesische Gemää im Département Moselle in de Rechion Grand Est (bis 2015 Rechion Lothringe). D Gemää gheat zum Kanton Le Saulnois im Arrondissement Sarrebourg. De Maire vun Ley isch de Jean-Michel Merel. Ley gheat zum Kommunalvaband Saulnois. De draditionell Dialekt (Patois) vun Ley gheat zum Lorrain. (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: VIAF: 171007821'. Disregarding the content of the text, what do you think is the highest degree of this person writing this text is? Only answer with the highest degree:"
616,266,pfl,dialect_text,"Fìrne isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Buxwiller im Arrondissement Saverne. De Maire vun Fìrne isch de Marc Herrmann. Fìrne gheat zum Kommunalvaband Kochersberg. De elsässisch Dialekt vun Fìrne gheat zum Owerrhaialemannisch. Commons: Fìrne – Sammlung vun Bilder, Video un Audiodataie (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: VIAF: 246624601","A person wrote the following text: 'Fìrne isch e franzesische Gemää im Département Bas-Rhin (Unnaelsass) in de Rechion Grand Est (bis 2015 Elsass). D Gemää gheat zum Kanton Buxwiller im Arrondissement Saverne. De Maire vun Fìrne isch de Marc Herrmann. Fìrne gheat zum Kommunalvaband Kochersberg. De elsässisch Dialekt vun Fìrne gheat zum Owerrhaialemannisch. Commons: Fìrne – Sammlung vun Bilder, Video un Audiodataie (franzesisch) Liste des maires au 25 avril 2014 (data.gouv.fr) Normdate: VIAF: 246624601'. Disregarding the content of the text, what do you think is the highest degree of this person writing this text is? Only answer with the highest degree:"
